fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused1,unused2,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,unused3,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused4,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused5,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio,metrics.weeklyNewCasesPer100k,hsa,hsaPopulation,actuals.hsaHospitalBeds.capacity,actuals.hsaHospitalBeds.currentUsageTotal,actuals.hsaHospitalBeds.currentUsageCovid,actuals.hsaIcuBeds.capacity,actuals.hsaIcuBeds.currentUsageTotal,actuals.hsaIcuBeds.currentUsageCovid,metrics.bedsWithCovidPatientsRatio,hsaName,actuals.hospitalBeds.weeklyCovidAdmissions,actuals.hsaHospitalBeds.weeklyCovidAdmissions,metrics.weeklyCovidAdmissionsPer100k,communityLevels.cdcCommunityLevel,communityLevels.canCommunityLevel,actuals.vaccinationsFall2022BivalentBooster,metrics.vaccinationsFall2022BivalentBoosterRatio
29500,US,,,cbsa,,iso1:us#cbsa:29500,,12728,,other,15.7,,0.92,0.69,,,,2,4,2,4,1,,4,3554,101,,,,9,6,0,,6,6,0,,0,,5021,4371,2023-02-11,,0.394,0.343,0,,3,1487,0.117,110.0,,,12,883,24,158,134,5,0.017,,4,32,6.1,,0,476,0.037
29540,US,,,cbsa,,iso1:us#cbsa:29540,,545724,0.13,other,14.0,,1.06,0.16,,,0.8,2,2,2,4,1,,1,149189,2070,,,,741,525,24,,83,66,2,,0,,369504,334266,2023-02-11,,0.677,0.613,0,,3,169707,0.311,98.2,,,741,525,24,83,66,2,0.04,,9,9,3.1,,0,,
29620,US,,,cbsa,,iso1:us#cbsa:29620,,550391,0.12,other,7.2,,0.9,0.19,,,,2,2,1,4,0,,4,168579,1878,,,,737,661,24,,,,,,0,,327047,318740,2023-02-11,,0.594,0.579,0,,3,200308,0.364,50.3,,,2948,2646,97,225,213,14,0.034,,132,120,5.1,,0,55253,0.1
29660,US,,,cbsa,,iso1:us#cbsa:29660,,38880,0.092,other,8.3,,1.47,0.91,,,0.33,3,1,1,4,3,,0,11466,54,,,,89,26,0,,5,1,1,,0,,25454,22759,2023-02-11,,0.655,0.585,0,,2,11911,0.306,58.2,,,114,31,0,11,1,0,0.0,,6,6,0.0,,0,5333,0.137
29700,US,,,cbsa,,iso1:us#cbsa:29700,,276652,0.122,other,13.9,,1.19,0.28,,,0.91,2,2,2,4,2,,3,111130,1085,,,,20,19,13,,6,35,1,,0,,527481,310810,2023-02-11,,0.95,0.95,0,,3,90867,0.328,97.6,,,20,19,13,6,35,1,0.021,,4,4,1.4,,0,36348,0.131
29740,US,,,cbsa,,iso1:us#cbsa:29740,,218195,0.158,other,7.1,,0.99,0.37,,,0.78,2,2,1,4,1,,1,76749,932,,,,338,278,2,,58,45,1,,24,,163922,142714,2023-02-11,,0.751,0.654,1,,3,,,50.0,,,377,293,2,60,45,1,0.007,,7,7,0.8,,0,,
29780,US,,,cbsa,,iso1:us#cbsa:29780,,31798,0.047,other,4.5,,0.84,0.87,,,,1,1,1,4,0,,4,8613,106,,,,,,,,,,,,1,,21343,19562,2023-02-11,,0.671,0.615,0,,1,,,31.4,,,38,18,2,4,2,1,0.045,,,8,0.0,,0,,
29820,US,,,cbsa,,iso1:us#cbsa:29820,,2266715,0.114,other,5.7,,1.04,0.14,,,0.87,2,2,1,4,1,,3,667795,9292,,,,2419,2183,54,,299,259,6,,911,,1675250,1373643,2023-02-11,,0.739,0.606,0,,3,593742,0.262,40.2,,,2784,2463,59,327,276,6,0.019,,28,28,3.3,,0,250812,0.111
29860,US,,,cbsa,,iso1:us#cbsa:29860,,84481,0.167,other,26.4,,0.71,0.38,,,,3,2,3,4,0,,4,32291,398,,,,146,104,1,,,,,,0,,45235,39244,2023-02-11,,0.535,0.465,0,,3,15713,0.186,184.8,,,146,54,8,12,12,1,0.011,,38,8,2.5,,0,3962,0.047
29900,US,,,cbsa,,iso1:us#cbsa:29900,,34823,0.083,other,25.4,,0.88,0.48,,,1.0,3,1,3,4,0,,3,12676,162,,,,104,75,1,,8,8,1,,0,,18939,17462,2023-02-11,,0.544,0.501,0,,3,9121,0.262,178.0,,,336,258,11,36,24,1,0.026,,18,22,7.5,,0,,
29940,US,,,cbsa,,iso1:us#cbsa:29940,,122259,0.156,other,15.9,,1.16,0.38,,,,2,2,2,4,2,,4,33973,176,,,,137,101,9,,24,21,1,,0,,92530,80581,2023-02-11,,0.757,0.659,0,,3,47355,0.387,111.2,,,1107,740,18,95,73,1,0.016,,5,9,4.4,,0,30344,0.248
29980,US,,,cbsa,,iso1:us#cbsa:29980,,44142,0.134,other,11.0,,0.92,0.72,,,0.39,2,2,2,4,1,,0,16890,228,,,,34,17,1,,6,2,0,,0,,18867,16713,2023-02-11,,0.427,0.379,0,,3,7698,0.174,77.0,,,75,26,0,6,2,0,0.03,,5,5,5.8,,0,2482,0.056
30020,US,,,cbsa,,iso1:us#cbsa:30020,,126415,0.117,other,22.6,,1.4,0.34,,,0.89,2,2,2,4,2,,3,40749,464,,,,181,163,10,,19,17,2,,372,,98971,83491,2023-02-11,,0.783,0.66,1,,3,29815,0.236,158.5,,,387,327,20,38,34,5,0.053,,16,32,12.6,,1,12210,0.097
30060,US,,,cbsa,,iso1:us#cbsa:30060,,35723,0.154,other,7.2,,0.95,0.94,,,0.15,2,2,1,4,1,,0,9551,193,,,,53,22,2,,13,2,0,,0,,16018,13941,2023-02-11,,0.448,0.39,0,,3,5904,0.165,50.4,,,1512,1199,44,223,175,12,0.029,,4,35,6.5,,0,2557,0.072
30100,US,,,cbsa,,iso1:us#cbsa:30100,,216986,0.127,other,9.1,,1.08,0.35,,,,2,2,1,4,1,,4,51663,270,,,,561,454,15,,,,,,67,,,,2023-02-11,,,,0,,3,,,63.6,,,2246,1733,72,306,248,14,0.031,,47,56,5.1,,0,,
30140,US,,,cbsa,,iso1:us#cbsa:30140,,141793,0.118,other,16.9,,1.06,0.3,,,0.8,2,2,2,4,1,,1,45180,570,,,,159,116,7,,15,12,2,,0,,87666,78801,2023-02-11,,0.618,0.556,0,,3,37681,0.266,118.5,,,1969,1603,67,254,204,11,0.034,,4,11,6.3,,0,,
30220,US,,,cbsa,,iso1:us#cbsa:30220,,23021,0.077,other,10.5,,0.76,0.76,,,,2,1,2,4,0,,4,9377,171,,,,35,2,1,,0,0,0,,0,,11311,9861,2023-02-11,,0.491,0.428,0,,2,3645,0.158,73.8,,,12,883,24,158,134,5,0.017,,6,32,6.1,,0,1102,0.048
30260,US,,,cbsa,,iso1:us#cbsa:30260,,44923,0.123,other,6.4,,0.9,0.8,,,,2,2,1,4,0,,4,13447,159,,,,123,57,11,,12,6,0,,0,,25494,23286,2023-02-11,,0.568,0.518,0,,3,12998,0.289,44.5,,,774,621,31,128,105,6,0.045,,5,14,11.0,,1,,
30280,US,,,cbsa,,iso1:us#cbsa:30280,,34375,0.187,other,23.3,,0.98,0.62,,,,2,2,2,4,1,,4,12618,134,,,,21,4,1,,,,,,0,,17559,15132,2023-02-11,,0.511,0.44,0,,3,6888,0.2,162.9,,,322,174,5,56,21,2,0.022,,5,9,4.1,,0,2554,0.074
30300,US,,,cbsa,,iso1:us#cbsa:30300,,62990,0.096,other,7.0,,1.0,0.73,,,0.75,1,1,1,4,1,,1,16137,246,,,,84,61,2,,10,7,1,,31,,39430,34241,2023-02-11,,0.626,0.544,0,,2,15079,0.239,49.2,,,162,55,4,8,15,1,0.018,,10,12,5.3,,0,7657,0.122
30340,US,,,cbsa,,iso1:us#cbsa:30340,,108277,0.096,other,14.9,,0.98,0.4,,,0.32,2,1,2,4,1,,0,28089,329,,,,372,171,10,,49,15,2,,31,,90819,79234,2023-02-11,,0.839,0.732,0,,3,44722,0.413,104.4,,,470,237,14,57,19,2,0.032,,13,13,6.1,,0,23145,0.214
30380,US,,,cbsa,,iso1:us#cbsa:30380,,46138,0.112,other,14.6,,0.89,0.63,,,0.4,2,2,2,4,0,,0,15019,304,,,,133,71,6,,10,4,1,,0,,24806,23236,2023-02-11,,0.538,0.504,0,,3,12479,0.27,101.9,,,156,86,6,14,5,1,0.038,,9,9,8.6,,0,,
30420,US,,,cbsa,,iso1:us#cbsa:30420,,25585,,other,3.9,,1.15,1.13,,,,2,4,1,4,2,,4,6353,99,,,,,,,,,,,,0,,14361,12965,2023-02-11,,0.561,0.507,0,,1,6219,0.243,27.4,,,464,306,8,58,54,1,0.02,,,12,3.3,,0,1798,0.07
30460,US,,,cbsa,,iso1:us#cbsa:30460,,517056,0.137,other,22.3,,1.02,0.11,,,,2,2,2,4,1,,4,193969,1222,,,,,,,,,,,,0,,394856,339451,2023-02-11,,0.764,0.657,0,,3,173654,0.336,156.1,,,9639,8112,438,1504,1301,73,0.043,,,350,13.8,,1,80337,0.155
30580,US,,,cbsa,,iso1:us#cbsa:30580,,21428,0.28,other,31.3,,0.83,0.37,,,0.72,3,3,3,4,0,,1,8427,68,,,,30,29,3,,4,2,0,,0,,14021,10617,2023-02-11,,0.654,0.495,0,,3,3150,0.147,219.3,,,37,33,3,4,2,0,0.079,,6,6,10.8,,2,767,0.036
30620,US,,,cbsa,,iso1:us#cbsa:30620,,102351,0.205,other,10.2,,0.91,0.4,,,0.95,3,3,2,4,1,,3,33587,508,,,,151,113,8,,22,21,1,,73,,49670,46449,2023-02-11,,0.485,0.454,1,,3,24676,0.241,71.3,,,239,162,1,43,26,1,0.018,,10,10,6.7,,0,9551,0.093
30660,US,,,cbsa,,iso1:us#cbsa:30660,,28618,0.03,other,16.5,,0.77,0.69,,,,2,0,2,4,0,,4,12500,113,,,,25,7,0,,,,,,33,,16697,15704,2023-02-11,,0.583,0.549,2,,3,8412,0.294,115.3,,,891,679,11,117,67,3,0.012,,4,10,2.8,,0,3277,0.115
30700,US,,,cbsa,,iso1:us#cbsa:30700,,336374,0.133,other,8.5,,0.87,0.34,,,,2,2,1,4,0,,4,97543,526,,,,218,142,20,,,,,,0,,254170,229462,2023-02-11,,0.756,0.682,0,,3,140044,0.416,59.5,,,552,314,36,86,28,2,0.023,,15,24,5.7,,0,66111,0.197
30780,US,,,cbsa,,iso1:us#cbsa:30780,,742384,0.094,other,9.3,,1.03,0.19,,,,1,1,1,4,1,,4,238132,2437,,,,,,,,,,,,63,,510413,432018,2023-02-11,,0.688,0.582,0,,2,210228,0.283,65.2,,,15048,11046,324,2016,1632,84,0.021,,,186,5.7,,0,96999,0.131
30820,US,,,cbsa,,iso1:us#cbsa:30820,,38632,0.103,other,8.1,,0.78,0.77,,,,2,2,1,4,0,,4,11054,142,,,,17,6,1,,,,,,0,,20497,18460,2023-02-11,,0.531,0.478,0,,3,9696,0.251,56.9,,,330,224,7,32,24,1,0.028,,4,9,5.9,,0,,
30860,US,,,cbsa,,iso1:us#cbsa:30860,,142165,,other,3.6,,0.86,0.64,,,,1,4,1,4,0,,4,44068,156,,,,198,94,3,,15,,,,32,,97409,83963,2023-02-11,,0.685,0.591,0,,1,39393,0.277,25.3,,,396,188,7,24,8,2,0.011,,36,10,2.7,,0,16201,0.114
30900,US,,,cbsa,,iso1:us#cbsa:30900,,37689,0.028,other,7.2,,0.75,0.85,,,0.46,1,0,1,4,0,,0,14018,182,,,,25,9,0,,5,2,0,,0,,20288,18191,2023-02-11,,0.538,0.483,0,,2,8089,0.215,50.4,,,255,131,2,28,11,1,0.009,,4,13,3.7,,0,2273,0.06
30940,US,,,cbsa,,iso1:us#cbsa:30940,,148123,0.074,other,24.9,,1.02,0.24,,,,2,1,2,4,1,,4,68404,799,,,,397,253,,,,,,,0,,70417,62766,2023-02-11,,0.475,0.424,0,,3,25601,0.173,174.2,,,1868,1182,37,120,88,17,0.033,,,32,10.8,,1,7872,0.053
30980,US,,,cbsa,,iso1:us#cbsa:30980,,286657,0.163,other,8.3,,1.05,0.29,,,,2,2,1,4,1,,4,64220,1518,,,,,,,,,,,,0,,137647,120485,2023-02-11,,0.48,0.42,0,,3,46423,0.162,58.3,,,,,,,,,0.017,,,,6.0,,0,15431,0.054
31020,US,,,cbsa,,iso1:us#cbsa:31020,,110593,0.069,other,7.6,,1.07,0.65,,,1.0,1,1,1,4,1,,3,27222,417,,,,107,107,7,,10,10,0,,59,,74114,67732,2023-02-11,,0.67,0.612,3,,2,36236,0.328,53.3,,,1255,1039,43,146,95,4,0.036,,14,14,5.2,,0,18863,0.171
31060,US,,,cbsa,,iso1:us#cbsa:31060,,19369,0.098,other,3.8,,1.06,1.21,,,0.46,1,1,1,4,1,,0,4577,25,,,,12,2,1,,4,1,1,,4,,15821,14472,2023-02-11,,0.817,0.747,0,,2,,,26.6,,,309,218,6,27,16,0,0.021,,4,6,1.7,,0,,
31080,US,,,cbsa,,iso1:us#cbsa:31080,,13214799,0.05,other,9.4,,1.03,0.1,,,0.76,1,1,1,4,1,,1,4468314,43296,,,,21530,17426,733,,2329,1773,18,,2962,,10980564,9903830,2023-02-11,,0.831,0.749,62,29558202,2,5940554,0.45,66.1,,,21530,17426,733,2329,1773,18,0.039,,845,845,6.7,,0,,
31140,US,,,cbsa,,iso1:us#cbsa:31140,,1265108,0.127,other,14.4,,1.08,0.11,,,,2,2,2,4,1,,4,446913,4403,,,,,,,,,,,,920,,914517,786727,2023-02-11,,0.723,0.622,0,,3,398215,0.315,101.0,,,14698,11415,390,1260,907,52,0.031,,,353,5.3,,0,171995,0.136
31180,US,,,cbsa,,iso1:us#cbsa:31180,,322257,0.122,other,12.9,,1.04,0.22,,,0.85,2,2,2,4,1,,2,116594,1477,,,,1191,869,24,,158,134,5,,0,,183303,159879,2023-02-11,,0.569,0.496,0,,3,63349,0.197,90.6,,,36,2651,74,475,403,15,0.017,,32,96,6.1,,0,23255,0.072
31220,US,,,cbsa,,iso1:us#cbsa:31220,,29144,0.135,other,6.4,,0.99,0.93,,,0.59,2,2,1,4,1,,0,8283,116,,,,39,20,1,,5,3,0,,0,,20233,18161,2023-02-11,,0.694,0.623,0,,3,11307,0.388,44.6,,,432,310,11,43,31,1,0.032,,4,30,9.3,,0,3423,0.117
31260,US,,,cbsa,,iso1:us#cbsa:31260,,86715,0.101,other,7.2,,0.85,0.71,,,0.95,2,2,1,4,0,,3,16990,502,,,,181,172,9,,34,32,1,,0,,46599,41193,2023-02-11,,0.537,0.475,0,,3,17056,0.197,50.7,,,270,247,12,44,39,1,0.041,,8,8,4.0,,0,5034,0.058
31300,US,,,cbsa,,iso1:us#cbsa:31300,,130625,0.071,other,15.9,,0.93,0.3,,,0.74,2,1,2,4,1,,1,51562,600,,,,138,107,3,,15,11,0,,0,,62698,56805,2023-02-11,,0.48,0.435,0,,3,25489,0.195,111.0,,,336,258,11,36,24,1,0.026,,9,22,7.5,,0,,
31340,US,,,cbsa,,iso1:us#cbsa:31340,,263566,0.213,other,13.9,,0.94,0.22,,,,3,3,2,4,1,,4,77893,1012,,,,,,,,,,,,0,,148697,137199,2023-02-11,,0.564,0.521,0,304851,3,,,97.1,,,4940,3375,236,515,431,46,0.048,,,186,14.5,,1,,
31380,US,,,cbsa,,iso1:us#cbsa:31380,,29682,0.086,other,11.6,,0.92,0.72,,,0.33,2,1,2,4,1,,0,8961,120,,,,16,9,1,,7,2,1,,24,,16490,14825,2023-02-11,,0.556,0.499,0,,2,8395,0.283,80.9,,,891,679,11,117,67,3,0.012,,4,10,2.8,,0,4176,0.141
31420,US,,,cbsa,,iso1:us#cbsa:31420,,229996,0.104,other,11.6,,1.04,0.28,,,,2,2,2,4,1,,4,62118,1279,,,,,,,,,,,,0,,124133,108019,2023-02-11,,0.54,0.47,0,,3,45990,0.2,80.9,,,5323,4476,75,645,476,18,0.023,,,250,18.6,,1,17785,0.077
31460,US,,,cbsa,,iso1:us#cbsa:31460,,157327,0.044,other,6.4,,0.91,0.47,,,,1,1,1,4,1,,4,54850,513,,,,106,3,2,,10,5,1,,71,,98113,88047,2023-02-11,,0.624,0.56,0,244828,1,43685,0.278,45.1,,,2062,1965,123,176,152,4,0.058,,7,91,7.5,,0,,
31500,US,,,cbsa,,iso1:us#cbsa:31500,,32308,0.122,other,8.8,,0.89,0.78,,,0.86,2,2,1,4,0,,3,11163,177,,,,54,43,2,,6,5,0,,0,,20561,18853,2023-02-11,,0.636,0.584,0,,3,9763,0.302,61.9,,,130,112,5,12,6,1,0.039,,5,12,2.7,,0,2901,0.09
31540,US,,,cbsa,,iso1:us#cbsa:31540,,664865,0.066,other,11.3,,1.07,0.17,,,0.89,2,1,2,4,1,,3,215625,874,,,,1491,1242,52,,134,118,7,,102,,608907,556211,2023-02-11,,0.916,0.837,0,,2,388119,0.584,79.1,,,4944,4019,162,451,376,12,0.035,,39,58,6.9,,0,238968,0.359
31580,US,,,cbsa,,iso1:us#cbsa:31580,,44686,0.162,other,11.8,,0.64,0.46,,,0.97,2,2,2,4,0,,3,19566,284,,,,152,125,3,,12,12,1,,0,,26427,23914,2023-02-11,,0.591,0.535,0,,3,11161,0.25,82.8,,,332,243,8,28,23,0,0.023,,4,8,6.0,,0,4409,0.099
31620,US,,,cbsa,,iso1:us#cbsa:31620,,23457,0.139,other,13.4,,0.77,0.82,,,0.5,2,2,2,4,0,,0,6737,105,,,,26,16,0,,4,2,0,,0,,14743,11981,2023-02-11,,0.629,0.511,0,,3,4461,0.19,93.8,,,78,68,4,9,5,0,0.031,,7,5,1.5,,0,1431,0.061
31660,US,,,cbsa,,iso1:us#cbsa:31660,,50022,0.1,other,13.1,,0.96,0.7,,,0.38,2,1,2,4,1,,0,12048,74,,,,91,41,2,,12,4,1,,11,,38628,36212,2023-02-11,,0.772,0.724,0,,3,21856,0.437,92.0,,,290,218,33,21,7,1,0.128,,4,16,16.7,,1,8367,0.167
31680,US,,,cbsa,,iso1:us#cbsa:31680,,33771,0.109,other,7.2,,0.82,0.88,,,,2,2,1,4,0,,4,12997,158,,,,26,12,1,,0,0,0,,3,,17333,15169,2023-02-11,,0.513,0.449,0,,3,7101,0.21,50.3,,,449,311,12,38,32,2,0.017,,4,14,3.4,,0,2847,0.084
31700,US,,,cbsa,,iso1:us#cbsa:31700,,417025,0.124,other,12.4,,1.13,0.21,,,0.71,2,2,2,4,2,,1,120649,1032,,,,838,705,32,,56,40,0,,137,,,,2023-02-11,,,,0,,3,,,86.6,,,1242,994,43,91,63,4,0.035,,9,9,6.2,,0,,
31740,US,,,cbsa,,iso1:us#cbsa:31740,,130285,0.158,other,9.4,,1.08,0.48,,,,2,2,1,4,1,,4,34692,270,,,,196,85,5,,,,,,0,,,,2023-02-11,,,,0,,3,,,66.0,,,1332,916,20,140,133,55,0.016,,26,82,4.3,,0,,
31820,US,,,cbsa,,iso1:us#cbsa:31820,,78981,0.057,other,6.9,,0.76,0.61,,,0.62,1,1,1,4,0,,0,24988,218,,,,114,47,4,,8,5,0,,5,,53109,49436,2023-02-11,,0.672,0.626,0,,1,30209,0.382,48.1,,,285,142,11,31,15,0,0.042,,6,10,6.5,,0,14997,0.19
31860,US,,,cbsa,,iso1:us#cbsa:31860,,101927,0.145,other,9.7,,0.99,0.44,,,,2,2,1,4,1,,4,30992,193,,,,167,138,2,,,9,,,69,,68692,64764,2023-02-11,,0.674,0.635,0,,3,39886,0.391,67.7,,,372,312,10,24,20,1,0.032,,,8,5.3,,0,21521,0.211
31900,US,,,cbsa,,iso1:us#cbsa:31900,,121154,0.078,other,7.8,,1.01,0.49,,,0.98,1,1,1,4,1,,3,39013,546,,,,273,222,4,,30,29,1,,66,,59004,55846,2023-02-11,,0.487,0.461,0,,2,29766,0.246,54.5,,,305,249,6,38,36,1,0.034,,6,6,6.9,,0,12350,0.102
31930,US,,,cbsa,,iso1:us#cbsa:31930,,59911,0.079,other,25.8,,1.2,0.58,,,1.0,3,1,3,4,2,,3,15359,244,,,,186,171,2,,12,12,0,,108,,38001,34526,2023-02-11,,0.634,0.576,0,,3,17213,0.287,180.3,,,505,399,14,30,27,1,0.033,,6,6,6.0,,0,7323,0.122
31940,US,,,cbsa,,iso1:us#cbsa:31940,,63130,0.086,other,11.1,,0.81,0.55,,,,2,1,2,4,0,,4,21465,233,,,,,,,,,,,,6,,40097,35742,2023-02-11,,0.635,0.566,0,,2,18701,0.296,77.6,,,374,124,7,48,22,2,0.015,,,10,4.8,,0,8590,0.136
31980,US,,,cbsa,,iso1:us#cbsa:31980,,65769,0.111,other,8.7,,0.82,0.6,,,0.67,2,2,1,4,0,,0,20854,388,,,,88,61,5,,6,4,0,,0,,31914,28839,2023-02-11,,0.485,0.438,0,,3,13920,0.212,60.8,,,141,83,5,10,4,0,0.016,,8,8,3.8,,0,4761,0.072
32000,US,,,cbsa,,iso1:us#cbsa:32000,,45756,0.078,other,18.1,,0.89,0.52,,,0.17,2,1,2,4,0,,0,17145,206,,,,30,21,0,,6,1,0,,0,,25421,23964,2023-02-11,,0.556,0.524,0,,3,11853,0.259,126.8,,,30,21,0,6,1,0,0.014,,5,5,0.0,,0,,
32020,US,,,cbsa,,iso1:us#cbsa:32020,,65093,0.066,other,9.4,,0.91,0.59,,,0.58,1,1,1,4,1,,0,24315,287,,,,122,94,3,,12,7,0,,43,,35068,32928,2023-02-11,,0.539,0.506,0,,2,17632,0.271,66.1,,,234,162,3,37,21,0,0.017,,6,10,4.5,,0,6651,0.102
32100,US,,,cbsa,,iso1:us#cbsa:32100,,66699,0.155,other,9.9,,0.79,0.54,,,0.99,2,2,1,4,0,,3,19867,167,,,,198,158,6,,24,23,1,,0,,45705,44427,2023-02-11,,0.685,0.666,0,,3,28724,0.431,69.0,,,253,189,6,31,23,1,0.028,,4,4,5.6,,0,12015,0.18
32140,US,,,cbsa,,iso1:us#cbsa:32140,,25474,0.133,other,16.8,,1.04,0.71,,,0.36,2,2,2,4,1,,0,8202,82,,,,35,8,1,,4,1,0,,30,,15947,14955,2023-02-11,,0.626,0.587,0,,3,8037,0.315,117.8,,,59,8,1,4,1,0,0.012,,4,4,3.2,,0,3730,0.146
32180,US,,,cbsa,,iso1:us#cbsa:32180,,22761,0.083,other,5.6,,1.27,1.15,,,0.29,2,1,1,4,2,,0,7195,117,,,,32,27,0,,7,2,1,,0,,12458,10927,2023-02-11,,0.547,0.48,0,,2,4553,0.2,39.5,,,75,69,3,11,4,0,0.04,,5,6,4.8,,0,2188,0.096
32260,US,,,cbsa,,iso1:us#cbsa:32260,,39369,,other,5.4,,0.65,0.67,,,,1,4,1,4,0,,4,11353,134,,,,16,14,3,,,,,,0,,29611,27060,2023-02-11,,0.752,0.687,0,,1,15874,0.403,38.1,,,16,14,3,,,,0.045,,4,4,1.8,,0,8178,0.208
32280,US,,,cbsa,,iso1:us#cbsa:32280,,33328,0.111,other,22.7,,0.86,0.5,,,0.24,2,2,2,4,0,,0,11697,179,,,,41,6,0,,6,1,0,,0,,14795,13147,2023-02-11,,0.444,0.394,0,,3,6090,0.183,159.0,,,167,27,2,38,4,0,0.021,,6,5,4.3,,0,1757,0.053
32300,US,,,cbsa,,iso1:us#cbsa:32300,,63111,0.273,other,14.0,,0.87,0.5,,,,3,3,2,4,0,,4,20431,453,,,,,,,,,,,,0,,37680,34318,2023-02-11,,0.597,0.544,0,74692,3,,,98.2,,,230,163,13,20,15,1,0.046,,,16,5.9,,0,,
32340,US,,,cbsa,,iso1:us#cbsa:32340,,22092,0.923,other,24.9,,0.74,0.7,,,,3,3,2,4,0,,4,7578,51,,,,27,20,0,,2,0,,,0,,12478,11160,2023-02-11,,0.565,0.505,0,,3,5182,0.235,174.3,,,328,306,12,26,19,0,0.033,,8,13,10.4,,1,2307,0.104
32380,US,,,cbsa,,iso1:us#cbsa:32380,,49831,,other,8.0,,0.9,0.82,,,,1,4,1,4,0,,4,14760,197,,,,,,,,,,,,0,,34008,31649,2023-02-11,,0.682,0.635,0,,2,18674,0.375,56.2,,,390,306,12,36,24,2,0.043,,,20,15.7,,1,9545,0.192
32420,US,,,cbsa,,iso1:us#cbsa:32420,,94975,0.165,other,20.0,,0.83,0.32,,,,2,2,2,4,0,,4,30982,,,,,,,,,,,,,39,,83768,79338,2023-02-11,,0.882,0.835,,,3,55947,0.589,140.0,,,,,,,,,0.022,,,,1.4,,0,9405,0.099
32460,US,,,cbsa,,iso1:us#cbsa:32460,,37266,0.056,other,11.1,,0.75,0.69,,,0.62,2,1,2,4,0,,0,13584,205,,,,107,65,2,,13,8,1,,0,,20002,17618,2023-02-11,,0.537,0.473,0,,2,8385,0.225,77.8,,,365,238,6,41,30,2,0.029,,4,23,9.3,,0,3214,0.086
32500,US,,,cbsa,,iso1:us#cbsa:32500,,17070,0.2,other,13.4,,0.8,0.86,,,0.78,2,2,2,4,0,,1,6277,116,,,,32,23,1,,6,4,0,,0,,10044,8975,2023-02-11,,0.588,0.526,0,,3,4560,0.267,93.7,,,46,33,4,6,4,0,0.075,,6,6,17.5,,1,1686,0.099
32540,US,,,cbsa,,iso1:us#cbsa:32540,,43654,0.311,other,13.1,,0.89,0.59,,,1.0,3,3,2,4,0,,3,13733,240,,,,96,55,2,,7,7,1,,40,,24477,20455,2023-02-11,,0.561,0.469,0,,3,8923,0.204,91.6,,,110,55,2,7,7,1,0.017,,4,8,6.2,,0,3550,0.081
32580,US,,,cbsa,,iso1:us#cbsa:32580,,868707,0.134,other,13.3,,1.0,0.13,,,0.76,2,2,2,4,1,,1,265356,4032,,,,544,379,16,,49,37,1,,807,,1055896,694317,2023-02-11,,0.95,0.799,0,,3,243893,0.281,92.9,,,544,379,16,49,37,1,0.033,,98,102,6.7,,0,90396,0.104
32620,US,,,cbsa,,iso1:us#cbsa:32620,,39288,0.153,other,27.4,,0.7,0.53,,,0.95,3,2,3,4,0,,3,12634,192,,,,75,68,5,,20,19,2,,0,,23678,20551,2023-02-11,,0.603,0.523,0,,3,8783,0.224,191.9,,,128,97,5,20,19,2,0.044,,6,6,4.4,,0,2155,0.055
32660,US,,,cbsa,,iso1:us#cbsa:32660,,41277,0.133,other,21.1,,0.93,0.56,,,0.5,2,2,2,4,1,,0,15605,192,,,,45,29,2,,8,4,1,,0,,19705,17560,2023-02-11,,0.477,0.425,0,,3,8381,0.203,147.8,,,879,622,18,123,73,1,0.022,,4,10,1.7,,0,2458,0.06
32700,US,,,cbsa,,iso1:us#cbsa:32700,,28542,0.229,other,12.0,,0.94,0.7,,,0.18,3,3,2,4,1,,0,9481,142,,,,32,9,0,,7,1,0,,0,,17950,16417,2023-02-11,,0.629,0.575,0,,3,8776,0.307,84.1,,,32,9,0,7,1,0,0.003,,4,4,3.5,,0,4078,0.143
32740,US,,,cbsa,,iso1:us#cbsa:32740,,84629,0.168,other,14.7,,1.07,0.47,,,0.41,2,2,2,4,1,,0,24574,356,,,,225,106,10,,18,7,0,,0,,47126,42111,2023-02-11,,0.557,0.498,0,,3,20461,0.242,102.8,,,225,106,10,18,7,0,0.05,,11,11,16.5,,1,,
